no.,receiving_date,location,harvesting_date,mass_g,volume_ml,yield_of_juice_ml,polyphenols_content_mg,polyphenols_concentration_mggae/ml,length,width,location_ElJahliye,location_Hasbaya,location_Rachiine,day_time_diff,n_days,maturity,humidity,solar_radiation,air_temperature,degree_brix,ta_av,mi,Cluster,polyphenols_category,mean_R,mean_G,mean_B,mean_intensity,variance_intensity,skewness_intensity,kurtosis_intensity,median_intensity,mode_intensity,mean_a,mean_b,mean_L,mean_intensity_lab,variance_intensity_lab,skewness_intensity_lab,kurtosis_intensity_lab,median_intensity_lab,mode_intensity_lab
362.0,2023-10-13,ElJahliye,2023-10-12,344.55,330.0,132.0,539.0,4.083333333,75.915,89.27,True,False,False,0.3333333333333333,1,False,85.59,109.0,17.53,16.1,2.66666666666667,6.03749999999999,0,high,153.80874,118.28792,126.63986,0.0,760.5098464766222,17121.405465136053,1731668.3594002284,126.0,126.0,153.80874,118.28792,126.63986,0.0,760.5098464766222,17121.405465136053,1731668.3594002284,126.0,126.0
363.0,2023-10-13,ElJahliye,2023-10-12,267.44,250.0,97.0,282.6057692,2.913461538,65.385,75.72,True,False,False,0.3333333333333333,1,True,85.59,109.0,17.53,13.8,1.45066666666667,9.5128676470588,1,moderate,149.46836,130.35868,109.69988,0.0,1314.0518394792887,14023.338432277174,4699674.533295778,126.0,125.0,149.46836,130.35868,109.69988,0.0,1314.0518394792887,14023.338432277174,4699674.533295778,126.0,125.0
364.0,2023-10-26,Rachiine,2023-10-26,246.15,240.0,92.0,256.2435897,2.78525641,64.66,76.17,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,12.5,1.96266666666667,6.36888586956521,0,moderate,166.6481,120.53456,126.09548,0.0,898.6603086822666,23847.0514818384,2145933.8618015326,127.0,128.0,166.6481,120.53456,126.09548,0.0,898.6603086822666,23847.0514818384,2145933.8618015326,127.0,128.0
365.0,2023-10-26,Rachiine,2023-10-26,306.44,300.0,103.0,332.1089744,3.224358974,77.735,85.19,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.9,2.45333333333333,5.66576086956523,0,moderate,163.46412,121.42708,123.5168,0.0,822.9139173333333,24463.639926272008,1890806.3073764497,126.0,128.0,163.46412,121.42708,123.5168,0.0,822.9139173333333,24463.639926272008,1890806.3073764497,126.0,128.0
366.0,2023-10-26,Rachiine,2023-10-26,322.81,310.0,137.0,363.1378205,2.650641026,73.645,81.21,False,False,True,0.8518518518518519,0,True,35.41,179.0,26.07,13.0,1.536,8.46354166666667,0,moderate,155.97516,122.80654,117.0753,0.0,751.9120478888889,19446.22590448538,2484335.8248209804,126.0,128.0,155.97516,122.80654,117.0753,0.0,751.9120478888889,19446.22590448538,2484335.8248209804,126.0,128.0
367.0,2023-10-26,Rachiine,2023-10-26,408.25,400.0,165.0,410.3846154,2.487179487,77.445,86.98,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.8,2.85866666666667,5.17723880597014,0,high,140.76538,124.08574,107.56002,0.0,615.483971544489,16458.192792624315,1768405.6613742881,123.0,128.0,140.76538,124.08574,107.56002,0.0,615.483971544489,16458.192792624315,1768405.6613742881,123.0,128.0
368.0,2023-10-26,Rachiine,2023-10-26,326.9,320.0,112.0,458.7692308,4.096153846,72.885,83.65,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.8,2.47466666666667,5.57650862068965,0,high,154.00376,122.67734,116.69722,0.0,679.5653104419554,17797.577712959664,1769376.4286400462,126.0,128.0,154.00376,122.67734,116.69722,0.0,679.5653104419554,17797.577712959664,1769376.4286400462,126.0,128.0
369.0,2023-10-26,Rachiine,2023-10-26,298.1,290.0,100.0,246.1538462,2.461538462,68.97,83.49,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.0,2.41066666666667,5.8075221238938,0,moderate,142.94934,127.59986,118.80228,0.0,1392.4861357566224,-10062.777002595869,6719645.706187835,127.0,129.0,142.94934,127.59986,118.80228,0.0,1392.4861357566224,-10062.777002595869,6719645.706187835,127.0,129.0
370.0,2023-10-26,Rachiine,2023-10-26,403.72,390.0,123.0,502.25,4.083333333,81.89,90.51,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.0,3.456,4.05092592592593,0,high,157.20174,122.25948,123.806,0.0,725.795005941289,14006.28465031785,1404941.7587304844,126.0,128.0,157.20174,122.25948,123.806,0.0,725.795005941289,14006.28465031785,1404941.7587304844,126.0,128.0
371.0,2023-10-26,Rachiine,2023-10-26,349.88,340.0,133.0,361.0608974,2.71474359,67.08,77.71,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.5,2.85866666666667,4.72248134328358,0,moderate,165.00706,126.48046,116.59302,0.0,1075.118405923156,22997.106630904043,3149357.5222343877,128.0,128.0,165.00706,126.48046,116.59302,0.0,1075.118405923156,22997.106630904043,3149357.5222343877,128.0,128.0
372.0,2023-10-26,Rachiine,2023-10-26,233.3,220.0,89.0,243.8942308,2.740384615,64.005,74.34,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.4,3.17866666666667,4.53020134228187,0,moderate,153.99962,119.32132,120.03064,0.0,588.9557257226224,19775.315369718006,1299798.119239986,126.0,126.0,153.99962,119.32132,120.03064,0.0,588.9557257226224,19775.315369718006,1299798.119239986,126.0,126.0
373.0,2023-10-26,Rachiine,2023-10-26,260.72,250.0,87.0,387.6530612,4.455782313,66.295,77.37,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.8,3.54133333333333,4.17921686746988,0,moderate,145.92926,120.31054,124.42176,0.0,653.0702509296001,7349.771721112423,1373514.4500402028,126.0,126.0,145.92926,120.31054,124.42176,0.0,653.0702509296001,7349.771721112423,1373514.4500402028,126.0,126.0
374.0,2023-10-26,Rachiine,2023-10-26,227.72,220.0,89.0,288.1904762,3.238095238,61.86,77.71,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.2,1.83466666666667,7.19476744186045,0,moderate,159.23882,119.703,123.98338,0.0,734.38696944,20311.6190037774,1617224.4782554002,126.0,128.0,159.23882,119.703,123.98338,0.0,734.38696944,20311.6190037774,1617224.4782554002,126.0,128.0
375.0,2023-10-26,Rachiine,2023-10-26,399.85,390.0,174.0,549.2244898,3.156462585,80.505,90.27,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.1,1.89866666666667,6.89957865168538,0,high,161.10828,123.0233,116.88622,0.0,844.3027959066667,26268.681260394384,2266627.9675252414,125.0,125.0,161.10828,123.0233,116.88622,0.0,844.3027959066667,26268.681260394384,2266627.9675252414,125.0,125.0
376.0,2023-10-26,Rachiine,2023-10-26,311.73,310.0,131.0,363.5918367,2.775510204,69.705,81.67,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.2,1.984,6.65322580645161,0,moderate,133.61212,116.21456,116.92682,0.0,469.0064953055556,16178.63024768152,1296877.0662894577,115.0,126.0,133.61212,116.21456,116.92682,0.0,469.0064953055556,16178.63024768152,1296877.0662894577,115.0,126.0
377.0,2023-10-26,Rachiine,2023-10-26,270.56,260.0,103.0,332.8231293,3.231292517,68.3,74.25,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.8,2.96533333333333,4.65377697841727,0,moderate,164.59028,126.63808,114.4926,0.0,1175.7358462976001,31234.075164883532,3935809.0435010027,126.0,128.0,164.59028,126.63808,114.4926,0.0,1175.7358462976001,31234.075164883532,3935809.0435010027,126.0,128.0
378.0,2023-10-26,Rachiine,2023-10-26,327.48,320.0,134.0,385.1360544,2.87414966,72.07,81.76,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,15.0,3.392,4.42216981132075,0,moderate,161.57396,129.06298,114.6494,0.0,1227.4638432671552,18067.437460260073,3942994.0576061206,128.0,128.0,161.57396,129.06298,114.6494,0.0,1227.4638432671552,18067.437460260073,3942994.0576061206,128.0,128.0
379.0,2023-10-26,Rachiine,2023-10-26,454.56,450.0,161.0,843.3333333,5.238095238,83.365,87.46,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.4,3.2,4.5,0,high,154.79866,121.2923,125.20924,0.0,578.5764266622222,7809.636169529504,1086165.119340566,127.0,125.0,154.79866,121.2923,125.20924,0.0,578.5764266622222,7809.636169529504,1086165.119340566,127.0,125.0
380.0,2023-10-26,Rachiine,2023-10-26,243.92,240.0,93.0,238.1938776,2.56122449,63.745,75.37,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,12.8,1.92,6.66666666666667,0,moderate,148.47828,119.04224,121.44562,0.0,661.6750170555999,18410.92788121898,1773211.2227814966,125.0,128.0,148.47828,119.04224,121.44562,0.0,661.6750170555999,18410.92788121898,1773211.2227814966,125.0,128.0
381.0,2023-10-26,Rachiine,2023-10-26,286.88,280.0,112.0,259.047619,2.31292517,67.495,78.25,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,12.4,1.856,6.68103448275862,0,moderate,166.57402,120.57258,119.59116,0.0,882.3659722424889,25583.438241975593,2472782.354133687,126.0,125.0,166.57402,120.57258,119.59116,0.0,882.3659722424889,25583.438241975593,2472782.354133687,126.0,125.0
382.0,2023-10-26,Rachiine,2023-10-26,320.11,310.0,124.0,468.1632653,3.775510204,62.225,84.42,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.2,1.856,7.11206896551724,0,high,147.2505,122.39636,117.7337,0.0,769.3805082318222,20463.18888582617,2264509.827221194,125.0,128.0,147.2505,122.39636,117.7337,0.0,769.3805082318222,20463.18888582617,2264509.827221194,125.0,128.0
383.0,2023-10-26,Rachiine,2023-10-26,235.89,230.0,85.0,240.255102,2.826530612,63.94,71.65,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,15.4,2.88,5.34722222222222,0,moderate,145.21972,123.69242,112.64632,0.0,620.2052869364888,14882.073658007495,1717644.2847465752,125.0,128.0,145.21972,123.69242,112.64632,0.0,620.2052869364888,14882.073658007495,1717644.2847465752,125.0,128.0
384.0,2023-10-26,Rachiine,2023-10-26,269.15,260.0,100.0,327.5510204,3.275510204,67.79,75.79,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.0,3.17866666666667,4.40436241610738,0,moderate,153.87086,120.59428,125.0036,0.0,627.5714736458222,8664.220899656772,1352731.471738526,126.0,125.0,153.87086,120.59428,125.0036,0.0,627.5714736458222,8664.220899656772,1352731.471738526,126.0,125.0
385.0,2023-10-26,Rachiine,2023-10-26,266.0,260.0,85.0,289.1156463,3.401360544,72.945,79.83,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.4,3.008,4.78723404255319,0,moderate,142.01344,135.00392,106.10126,0.0,1585.0494388106222,10405.39203967688,6145567.5189963365,127.0,125.0,142.01344,135.00392,106.10126,0.0,1585.0494388106222,10405.39203967688,6145567.5189963365,127.0,125.0
386.0,2023-10-26,Rachiine,2023-10-26,403.9,390.0,170.0,585.170068,3.442176871,78.135,83.89,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.8,1.70666666666667,8.08593749999998,0,high,168.77048,120.23432,117.42338,0.0,903.8692802097335,32690.09786042527,2565627.949491226,126.0,128.0,168.77048,120.23432,117.42338,0.0,903.8692802097335,32690.09786042527,2565627.949491226,126.0,128.0
387.0,2023-10-26,Rachiine,2023-10-26,419.5,400.0,153.0,508.9591837,3.326530612,73.595,89.81,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.6,2.45333333333333,5.95108695652175,0,high,154.18242,123.27802,110.30132,0.0,808.3299379669332,20331.292534869288,2493065.55612091,125.0,125.0,154.18242,123.27802,110.30132,0.0,808.3299379669332,20331.292534869288,2493065.55612091,125.0,125.0
388.0,2023-10-26,Rachiine,2023-10-26,259.62,260.0,79.0,220.6088435,2.792517007,70.16,72.64,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,15.0,3.2,4.6875,0,moderate,156.07252,118.59036,121.75298,0.0,740.2908178289335,25733.01437684444,1882789.9262836205,126.0,128.0,156.07252,118.59036,121.75298,0.0,740.2908178289335,25733.01437684444,1882789.9262836205,126.0,128.0
389.0,2023-10-26,Rachiine,2023-10-26,270.07,270.0,96.0,232.1632653,2.418367347,67.54,78.8,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,15.0,3.56266666666667,4.21032934131736,0,moderate,164.17364,121.65768,124.7906,0.0,927.2949172792888,21991.938997304616,2476082.375412079,127.0,126.0,164.17364,121.65768,124.7906,0.0,927.2949172792888,21991.938997304616,2476082.375412079,127.0,126.0
390.0,2023-10-26,Rachiine,2023-10-26,216.84,220.0,80.0,188.8435374,2.360544218,63.155,70.61,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.1,3.56266666666667,3.95770958083832,0,low,154.2131,121.18958,125.774,0.0,901.0798826864,10961.490079096899,2454468.9731399138,127.0,128.0,154.2131,121.18958,125.774,0.0,901.0798826864,10961.490079096899,2454468.9731399138,127.0,128.0
391.0,2023-10-26,Rachiine,2023-10-26,270.99,270.0,86.0,318.2585034,3.700680272,68.9,78.9,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.4,2.98666666666667,4.48660714285714,0,moderate,163.2076,121.14542,122.80514,0.0,888.097509490489,27413.195170628318,2215205.902205021,126.0,128.0,163.2076,121.14542,122.80514,0.0,888.097509490489,27413.195170628318,2215205.902205021,126.0,128.0
392.0,2023-10-26,Rachiine,2023-10-26,261.9,260.0,85.0,191.6836735,2.255102041,69.095,79.91,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.5,2.83733333333333,5.11043233082707,0,low,169.64088,119.27816,121.93094,0.0,868.5149993332889,26854.365898583306,2125176.593590605,126.0,125.0,169.64088,119.27816,121.93094,0.0,868.5149993332889,26854.365898583306,2125176.593590605,126.0,125.0
393.0,2023-10-26,Rachiine,2023-10-26,264.26,260.0,90.0,410.5102041,4.56122449,67.26,80.78,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,12.2,2.21866666666667,5.49879807692307,0,high,163.7851,118.7068,126.36654,0.0,802.7593600851555,22187.663851930465,1757224.929278012,126.0,126.0,163.7851,118.7068,126.36654,0.0,802.7593600851555,22187.663851930465,1757224.929278012,126.0,126.0
394.0,2023-10-26,Rachiine,2023-10-26,332.95,330.0,110.0,258.537415,2.350340136,74.055,81.96,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.4,3.2,4.5,0,moderate,169.1462,124.0024,121.51492,0.0,844.4290690232887,21187.356338176774,1739805.1790100508,128.0,130.0,169.1462,124.0024,121.51492,0.0,844.4290690232887,21187.356338176774,1739805.1790100508,128.0,130.0
395.0,2023-10-26,Rachiine,2023-10-26,386.99,390.0,146.0,720.0680272,4.931972789,76.205,86.79,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,15.0,3.456,4.34027777777778,0,high,153.5748,130.08098,109.98822,0.0,1219.3192248888895,16143.791993616622,3969974.375139249,126.0,128.0,153.5748,130.08098,109.98822,0.0,1219.3192248888895,16143.791993616622,3969974.375139249,126.0,128.0
396.0,2023-10-26,Rachiine,2023-10-26,540.66,540.0,157.0,673.3911565,4.289115646,88.305,97.71,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,15.0,3.52,4.26136363636364,0,high,181.05778,113.42288,120.28882,0.0,1626.8246645032887,88506.42337609499,9266751.857924389,124.0,124.0,181.05778,113.42288,120.28882,0.0,1626.8246645032887,88506.42337609499,9266751.857924389,124.0,124.0
397.0,2023-10-26,Rachiine,2023-10-26,361.24,350.0,120.0,607.3469388,5.06122449,76.77,84.17,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.4,2.98666666666667,4.82142857142857,0,high,157.90076,118.52886,124.55498,0.0,731.140826982222,22127.388783685627,1654326.0950228106,126.0,130.0,157.90076,118.52886,124.55498,0.0,731.140826982222,22127.388783685627,1654326.0950228106,126.0,130.0
398.0,2023-10-26,Rachiine,2023-10-26,317.2,310.0,119.0,412.047619,3.462585034,73.155,79.61,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,12.0,2.28266666666667,5.25700934579438,0,high,166.396,126.78032,115.92294,0.0,1052.5644763836,23838.07191681623,2994126.461107681,128.0,128.0,166.396,126.78032,115.92294,0.0,1052.5644763836,23838.07191681623,2994126.461107681,128.0,128.0
399.0,2023-10-26,Rachiine,2023-10-26,480.0,480.0,172.0,455.7414966,2.649659864,84.395,91.6,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.2,2.56,5.546875,0,high,152.25268,126.4332,115.9364,0.0,1219.197205289067,18763.045628019478,4270492.285943151,126.0,128.0,152.25268,126.4332,115.9364,0.0,1219.197205289067,18763.045628019478,4270492.285943151,126.0,128.0
400.0,2023-10-26,Rachiine,2023-10-26,481.19,480.0,163.0,735.1632653,4.510204082,83.285,92.9,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.0,2.53866666666667,5.51470588235293,0,high,155.01176,121.67782,121.3621,0.0,868.1229832419556,22147.25138726202,2398382.1970800636,126.0,128.0,155.01176,121.67782,121.3621,0.0,868.1229832419556,22147.25138726202,2398382.1970800636,126.0,128.0
401.0,2023-10-26,Rachiine,2023-10-26,549.98,540.0,195.0,1026.071429,5.261904762,87.075,97.33,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,15.0,2.944,5.09510869565217,0,high,154.46646,115.16352,124.55008,0.0,756.5791864884886,27686.13845620557,2137130.7127150293,126.0,126.0,154.46646,115.16352,124.55008,0.0,756.5791864884886,27686.13845620557,2137130.7127150293,126.0,126.0
402.0,2023-10-26,Rachiine,2023-10-26,257.75,250.0,96.0,239.3469388,2.493197279,65.4,81.2,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.5,3.15733333333333,4.27576013513514,0,moderate,158.12076,125.53448,112.25876,0.0,917.6167782222221,21051.953319818105,2668750.7145308717,126.0,128.0,158.12076,125.53448,112.25876,0.0,917.6167782222221,21051.953319818105,2668750.7145308717,126.0,128.0
403.0,2023-10-26,Rachiine,2023-10-26,277.04,270.0,113.0,291.7244898,2.581632653,67.235,76.08,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.2,1.92,6.875,0,moderate,165.60326,122.7888,125.17814,0.0,839.3021679955555,17823.920745734573,1719841.6805577592,128.0,128.0,165.60326,122.7888,125.17814,0.0,839.3021679955555,17823.920745734573,1719841.6805577592,128.0,128.0
404.0,2023-10-26,Rachiine,2023-10-26,199.83,200.0,71.0,206.7210884,2.911564626,61.225,67.76,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.4,3.15733333333333,4.24408783783784,0,moderate,149.40864,117.49084,116.6121,0.0,672.9594339892889,25353.393835437637,2026475.8372137782,121.0,126.0,149.40864,117.49084,116.6121,0.0,672.9594339892889,25353.393835437637,2026475.8372137782,121.0,126.0
405.0,2023-10-26,Rachiine,2023-10-26,219.48,220.0,77.0,248.0238095,3.221088435,56.63,66.12,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.5,3.2,4.21875,0,moderate,165.3684,121.45302,116.89694,0.0,964.7144487678222,30411.94262401731,2826551.6465593777,125.0,125.0,165.3684,121.45302,116.89694,0.0,964.7144487678222,30411.94262401731,2826551.6465593777,125.0,125.0
406.0,2023-10-26,Rachiine,2023-10-26,258.33,250.0,88.0,159.537415,1.81292517,66.365,73.19,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.6,2.41066666666667,6.05641592920353,0,low,161.91364,118.95816,120.5057,0.0,916.5070970833333,32680.988302106278,3027794.2804380497,126.0,128.0,161.91364,118.95816,120.5057,0.0,916.5070970833333,32680.988302106278,3027794.2804380497,126.0,128.0
407.0,2023-10-26,Rachiine,2023-10-26,258.56,250.0,100.0,197.6190476,1.976190476,65.19,72.21,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,15.0,3.2,4.6875,0,low,162.82638,121.0951,124.1441,0.0,737.6499688070667,14774.095884599616,1913759.5887035746,126.0,125.0,162.82638,121.0951,124.1441,0.0,737.6499688070667,14774.095884599616,1913759.5887035746,126.0,125.0
408.0,2023-10-26,Rachiine,2023-10-26,231.72,230.0,74.0,212.6870748,2.87414966,63.235,72.2,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,15.0,2.85866666666667,5.24720149253731,0,moderate,149.66676,120.26252,117.16106,0.0,641.5472331871555,19421.575348980055,1678857.7695101807,125.0,128.0,149.66676,120.26252,117.16106,0.0,641.5472331871555,19421.575348980055,1678857.7695101807,125.0,128.0
409.0,2023-10-26,Rachiine,2023-10-26,240.44,240.0,89.0,198.585034,2.231292517,64.45,72.99,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.2,3.52,4.03409090909091,0,low,158.40992,129.79664,111.98146,0.0,1196.5925587199556,15348.109652783813,3846397.9301936524,128.0,128.0,158.40992,129.79664,111.98146,0.0,1196.5925587199556,15348.109652783813,3846397.9301936524,128.0,128.0
410.0,2023-10-26,Rachiine,2023-10-26,245.66,240.0,85.0,243.1462585,2.860544218,66.555,69.77,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,13.4,2.90133333333333,4.61856617647059,0,moderate,139.53478,128.73484,110.18004,0.0,964.2141539871556,9386.597422829042,2927568.3291136697,126.0,126.0,139.53478,128.73484,110.18004,0.0,964.2141539871556,9386.597422829042,2927568.3291136697,126.0,126.0
411.0,2023-10-26,Rachiine,2023-10-26,249.12,250.0,84.0,183.4285714,2.183673469,66.26,76.83,False,False,True,0.8518518518518519,0,False,35.41,179.0,26.07,14.4,2.51733333333333,5.72033898305086,0,low,163.83612,130.48042,115.52046,0.0,1340.7221012222221,14241.517117712052,4622020.699176999,128.0,128.0,163.83612,130.48042,115.52046,0.0,1340.7221012222221,14241.517117712052,4622020.699176999,128.0,128.0
